Update,AvgX,AvgZ,AvgAngle,RobotX,RobotZ,RobotAngle
1,-0.0321398069892,-0.00617078099057,178.455341578,-0.00102846659422,0.000334758147888,0
2,-0.0660263275315,-0.0746894120464,166.456867009,-0.0002311720355,-0.00229684138684,0
3,-0.19947632611,-0.0826820299404,145.587578876,0.162531985498,0.0213613697302,11.0017374245
4,-0.0496204575483,0.0923529003842,139.584412416,0.286617305115,0.0860747145644,3.63545140434
5,0.0814092247602,0.068141469131,145.136053228,0.558607015308,0.0432342756793,11.8592806613
6,0.12002431113,-0.222045581841,118.91817875,0.557812078055,0.0458454809737,11.8592806613
7,0.226607759534,-0.279151416638,97.4690106458,0.658804699383,0.0701993763682,9.14193383309
8,0.771428113862,-0.567617231792,45.9904371411,0.919505906225,0.163253405449,4.17611850102
9,1.01239245496,-0.607450352404,28.6857876681,1.05303190732,0.145208301812,7.09113166719
10,1.33525391175,-0.594870841807,92.915195358,1.28672209318,0.146065001056,356.327794549
11,1.6637246188,-0.656280216913,314.180283846,1.57397045806,0.132957625043,338.233927168
12,1.62980007496,-0.59420788232,323.907752016,1.57556952913,0.107644610364,338.233927168
13,1.70821402168,-0.564175463517,336.534627848,1.66729529937,0.114458530694,334.509224052
14,1.68067322118,-0.501390364846,341.238509386,1.83194611897,0.0243312326603,334.509224052
15,1.90680926505,-0.635507590345,330.123822643,1.89560048055,-0.0256884384052,322.100674673
16,2.02658743354,-0.717477314355,326.466297708,2.02380960178,-0.129376533637,318.816608084
17,2.18933684273,-0.842255068014,323.28437189,2.26891853407,-0.287175296916,315.741103718
18,2.32993283071,-1.0416941114,319.050295461,2.32520044497,-0.450279179614,311.174191305
19,2.39907198077,-1.13089874764,319.250093194,2.38335828529,-0.533824582088,311.292890874
20,2.58707072167,-1.31385228149,308.934413219,2.59176492217,-0.723140324696,301.26123624
21,2.68080236875,-1.53142682468,316.795694196,2.69708153884,-0.928437373815,309.527228751
22,2.8050472644,-1.6320855729,319.157507819,2.84496894511,-1.09215483758,312.080471245
23,2.95516553905,-1.83387464351,311.90806312,2.93657081601,-1.28104668156,304.551617249
24,2.99092412503,-1.92181798896,312.303176447,2.99672629076,-1.34464438081,304.804340638
25,3.18296147126,-2.12279414448,309.587827658,3.17927107405,-1.5478167029,302.022948676
26,3.28316606337,-2.37800152023,308.940107078,3.28063020207,-1.80804597595,301.304695783
27,3.3628666712,-2.45074963455,306.108425637,3.36992901422,-1.86781735593,298.43436983
28,3.5183223218,-2.66749074178,308.721947957,3.51446038198,-2.09820999853,300.926524317
29,3.672313355,-3.03138223179,25.3817192243,3.62560837985,-2.3415608459,17.6917629344
30,3.67495089722,-3.02548013942,25.5748886139,3.61831929204,-2.33534207277,17.6917629344
31,3.67589801715,-3.0225620874,25.6534689304,3.70375203368,-2.4354452883,17.6917629344
32,3.59821702525,-2.92926192299,76.5661778561,3.59370159581,-2.36163695147,68.4983209913
33,3.60002710125,-2.92751269488,76.6721938941,3.59990687763,-2.36256499582,68.4983209913
34,3.74240989182,-2.7792843235,68.4537844188,3.73950005047,-2.21317213929,60.3866408754
35,3.7453872581,-2.77722084742,68.6187790883,3.71464379049,-2.18986372543,60.3866408754
36,3.82547208112,-2.6520500913,63.6488935961,3.81655843228,-2.08789418959,55.3217160949
37,3.94275533169,-2.6009557231,67.8190952242,3.93410784622,-2.03417877028,59.6007267755
38,3.94531204331,-2.59918378348,67.960778762,3.92438147225,-2.02469657521,59.6007267755
39,3.85238607392,-2.60733519379,144.988798483,3.87012180884,-2.07403249395,136.723749507
40,3.8538137595,-2.60634573037,145.067915558,3.8687559415,-2.06372904799,136.723749507
41,3.88101436437,-2.58873163399,186.810847321,3.87107428632,-2.0307388525,178.42109644
42,3.88018330604,-2.58930760242,186.76479313,3.87116425307,-2.02641962659,178.42109644
