Update,AvgX,AvgZ,AvgAngle,RobotX,RobotZ,RobotAngle
1,0.0100957638036,-0.0526564937107,181.921774758,-0.00685746280741,0.0685457516656,90.0722708658
2,0.348420449094,0.35023297854,168.737316895,0.445658779751,1.12314710228,50.9542609751
3,0.370777534301,0.913859079207,189.398437558,0.661010337251,1.32160571758,50.4645571985
4,0.491481163833,0.468714939923,167.560353564,0.688228874626,1.35639861007,38.3532008506
5,0.713373061781,0.917837577549,186.177509419,0.723302980022,1.43209793214,35.6800496306
6,0.82187290093,1.18355283873,196.447654965,0.968037510724,1.54495546341,35.1672918549
7,1.18050862233,0.596438413289,179.436980784,1.13766986683,1.66047173684,35.1413594223
8,1.62907935137,0.841490873533,178.556761765,1.24360429707,1.80872959925,37.9943670721
9,1.71739692367,1.30854839147,190.87125613,1.51411328774,1.88483671127,36.7920095598
10,1.82050308748,1.48844983089,192.888653262,1.6180954242,1.99004925091,32.0080552767
11,2.01721528279,1.16768894959,166.9149873,1.80412313258,2.13650065574,28.1214931803
12,2.20941621919,1.35619938992,166.52679693,2.04445661338,2.22196778398,31.8536696089
13,2.41381803468,1.63269387048,180.317953074,2.14901000538,2.29379345315,37.2980966459
14,2.63036700575,1.67234912416,172.741356363,2.24894947515,2.34807306712,34.9551886804
15,2.4252436255,1.12774634241,175.790541723,2.17895496948,2.33978793325,112.204635566
16,2.52701485494,3.12748438879,212.803204312,2.21194413112,2.38392085472,145.028555694
17,2.48364712319,3.62607606441,232.040450975,2.19102221776,2.35281037422,158.567406122
18,2.64896925809,4.45837859704,293.379967102,2.20480756382,2.34102342585,158.567406122
19,2.54348841269,4.04532842589,299.194720953,2.20301360823,2.3259785414,158.567406122
20,2.11558003095,0.423696698795,183.597481961,2.19789596886,2.37802495774,188.895409631
21,2.1850525427,0.164705480726,197.633211042,2.18799974573,2.43748617549,188.895409631
22,2.20746887247,1.9531820416,156.719434707,2.15726726207,2.41639105413,229.215768282
23,2.18595300157,-0.730412082652,222.748614084,2.17784357701,2.39380952969,229.215768282
24,1.83593807329,1.38706571795,300.367970044,2.15681558552,2.2601173061,256.334361622
25,1.81020138323,0.402746670386,238.448211159,2.1294700828,2.16085241545,249.270582285
26,1.91728317657,-0.949704010687,222.099185296,2.0471523754,1.97161699859,241.764046095
27,1.96338225607,-0.975475093747,217.718435223,1.99564405607,1.83603399155,241.764046095
28,1.54330038753,-1.15621945065,224.405338758,1.86425362845,1.75306351728,231.228147588
29,1.3383518737,-0.926709553357,239.555075032,1.81666096802,1.65702344501,228.655362753
