Update,AvgX,AvgZ,AvgAngle,RobotX,RobotZ,RobotAngle
1,0.00445079056541,0.246962962393,183.284783805,-0.0322369692516,0.292409019577,89.9985521952
2,-0.101123644424,0.508784276225,177.74955904,-0.0661684460077,0.294622143835,67.9281175443
3,0.753624178259,1.38147833225,208.915403094,0.687750313189,1.33703462008,39.2337243564
4,0.84634611773,1.21455930756,226.600853261,0.759379347726,1.41079281703,37.2242159391
5,1.35848821389,1.99537366355,219.695320101,0.974626649768,1.58081094902,40.6237540962
6,1.73850377566,2.12186132926,232.466835377,1.13382594726,1.72104055994,42.2208229257
7,1.50279286705,2.04664411823,237.278402409,1.25657412466,1.92422605465,42.6807042705
8,2.2015014814,2.3781653239,232.236307543,1.44829258276,2.01114856763,34.0463831263
9,2.366199314,2.1618689987,238.687979402,1.54477675827,2.05717020617,34.2975697977
10,1.82645785364,2.19209372543,210.655015513,1.72828172619,2.20000168401,29.7030557733
11,2.01456047878,2.37495556775,218.392054027,1.9628587225,2.29164953952,34.1317735831
12,2.49724989283,1.99154011095,230.364259355,2.04652700991,2.41763058993,36.6841120934
13,2.60006254356,2.55987038973,125.017705841,1.98895513077,2.3918809024,117.254754165
14,2.57712326192,2.54482629881,95.0895715651,2.03030171858,2.4586425365,145.26196451
15,2.0675882614,3.29757601911,155.644895963,1.9929626767,2.38147370628,145.26196451
16,2.28928545972,2.67442280826,164.576568812,2.01190084091,2.36073781302,193.649174788
17,2.25080231725,1.61059987911,167.525297194,2.01386325866,2.3562207154,193.649174788
18,2.20493255001,1.34978366035,166.083448481,1.99379946243,2.41820815264,219.930135857
19,2.20943692111,1.25044649504,163.593564952,2.0318337024,2.37337971448,219.930135857
20,2.18431627263,0.980908004399,203.696777131,1.93478945184,2.07423895873,262.97885504
21,2.11511422694,0.718332255886,194.890565694,1.90446407802,1.85681435645,256.913366062
22,2.08444490149,0.452691436366,174.193508194,1.86383360696,1.59875151027,236.421979673
23,2.01329660698,0.321107667255,171.323958192,1.82724095574,1.50323576634,233.568861903
24,1.80830337312,0.141327137712,162.742558933,1.62305339605,1.33113791779,224.929368626
25,1.79341276627,0.105276031137,162.508430243,1.61440718134,1.32602775348,224.929368626
26,1.73123192928,0.278897759735,162.609516044,1.46668951804,1.19900376358,226.221752598
27,1.73004366327,0.359765052811,163.4119424,1.47685868573,1.09574412435,226.221752598
28,1.6407067313,0.219759846172,160.225504577,1.3946204728,1.03172116469,222.756726502
29,1.50089335528,0.474406896045,155.285366734,1.17770085408,0.880026504383,218.644233114
30,1.4765899842,0.446759684626,156.490664517,1.15542182266,0.901735402306,218.644233114
31,1.39531575603,0.455635952875,154.574715931,1.08543812575,0.844732713593,216.391653558
32,1.15002460169,-0.0189736164962,155.155977651,0.89428329212,0.677205803018,217.416664932
33,1.19895886103,0.256324780748,155.537441481,0.918049385893,0.594838523502,217.416664932
34,0.945882630998,-0.0729859464939,145.25537361,0.640221818669,0.552037544465,207.200192055
35,0.894383904188,-0.338144699745,144.916283614,0.633216255177,0.562987537827,207.200192055
36,0.825355214214,-0.433077599024,145.687483199,0.611816716805,0.47449474345,208.261622083
37,0.562873447271,-0.634970147925,135.110595961,0.377119594122,0.403467767769,197.340006841
38,0.347150352632,-0.767661855827,142.014047127,0.197447563909,0.318917088515,203.999108959
39,0.329100954991,-0.863975807131,141.653561313,0.170630448518,0.345716941881,203.999108959
40,0.33566040341,0.0235696668171,161.607985582,0.0618768863969,0.290755705792,208.323434468
41,0.329178128894,0.243288447406,173.91302741,-0.0539210953677,0.200060345099,208.323434468
42,0.0498017669838,-0.77856710651,144.544638984,-0.1678090042,0.127824794731,203.933146594
43,0.0229179057219,-0.99815356867,142.079875634,-0.22435818838,0.152478594537,203.933146594
44,-0.0977688394993,-0.937632066785,139.876975989,-0.283313002604,0.0914239329678,202.3023838
45,-0.127269116538,-0.944625232133,146.639697351,-0.28798338261,0.0989866260908,202.3023838
46,-0.376488482857,-1.23204210682,140.637137712,-0.516820635407,0.0453678156227,203.725228029
47,-0.378258423336,-1.24912009996,140.334444051,-0.518711710383,0.0292408795662,203.725228029
48,-0.59773129876,-1.34401385632,140.854328594,-0.733841967806,-0.12423959591,202.344305759
49,-0.608317737126,-1.43599666217,138.164351969,-0.740444427523,-0.119419294713,202.344305759
50,-0.610118579805,-1.44719447938,137.81753512,-0.81661932356,-0.0683157945786,202.344305759
51,-0.703256890431,-1.49092372866,137.843164622,-0.837048818545,-0.155092283163,202.366361569
52,-0.962341606558,-1.47139912492,144.704705956,-1.09826239177,-0.213895692705,206.739638945
53,-0.947920997799,-1.24393121301,152.320385498,-1.10025017182,-0.228024758597,206.739638945
54,-1.11144286976,-1.52103082085,149.05728967,-1.25356525301,-0.332039889767,208.889578237
55,-1.10649159777,-1.44720293192,151.52590635,-1.25350089326,-0.331505147544,208.889578237
56,-1.22311648948,-1.13315497218,163.993625447,-1.39355425546,-0.455873704459,206.740304931
57,-1.20888867189,-0.907711412665,171.5422808,-1.40470485917,-0.44980257613,206.740304931
58,-1.49766492177,-1.13079957233,174.33908624,-1.6754586174,-0.505808758309,215.287535852
59,-1.48366191702,-0.901390644908,182.026056039,-1.6713789448,-0.607283542248,215.287535852
60,-1.48416732347,-0.905804697395,181.880902912,-1.72206211422,-0.586471625474,215.287535852
61,-1.5513990559,-0.798658189903,182.050685068,-1.75092794856,-0.560384388981,210.055506639
62,-1.54378177386,-0.679496159572,186.039525066,-1.77173812501,-0.653817681307,210.055506639
63,-1.73237010998,-0.963731357604,176.707813289,-1.94769097388,-0.761566925485,202.837133887
64,-1.72945464113,-0.918122807632,178.234517793,-1.93486594096,-0.783488159251,202.837133887
65,-2.00626050429,-0.912395600381,184.150072718,-2.21503265259,-0.808471452497,207.618668785
66,-2.09919278963,-0.963200155665,186.690692576,-2.30920732996,-0.863244377227,209.861336955
67,-2.30062932185,-1.14197114075,179.747408116,-2.51625910032,-1.05090401617,202.700841809
68,-2.44625917681,-1.15213571848,181.93030897,-2.67996468552,-1.04557797365,204.753571917
