Update,AvgX,AvgZ,AvgAngle,RobotX,RobotZ,RobotAngle
1,0.486533486298,-0.610906974022,202.293126643,0.00524114289072,0.123913898963,90.000702947
2,0.576430359952,0.184065426796,224.234319689,-0.0174388289787,0.293898809646,78.9412733917
3,1.31360150971,1.17763254561,181.741198334,0.96291611118,1.52872737423,45.3308700004
4,1.40055178363,0.753317556384,196.965369155,1.02815337137,1.50880606604,31.5257531002
5,2.16112010168,0.472390030834,213.117932284,1.21957293735,1.60645311167,35.44431911
6,2.72638263842,0.293022100908,194.615593467,1.31583925916,1.75829744284,38.3567433338
7,3.05845045814,0.103536054827,165.554411421,1.55465707817,1.84679082049,25.8884623162
8,3.62786794727,-0.291011865647,161.676088699,1.66548013262,1.85747397561,24.8539116203
9,4.08389373769,-0.493274143553,160.069748012,1.8972985021,2.03547085904,30.3672112502
10,3.10584474863,0.276910857565,256.748658613,2.09723867127,2.14403021471,35.114226936
11,2.69676662282,0.795529698651,313.544881073,2.22618250863,2.21451974248,34.8869204275
12,2.76749547418,1.18909374984,333.378206429,2.40011546502,2.38181774006,27.89633371
13,2.7431376914,1.32083829051,349.473814218,2.40578217364,2.44094018091,36.3439825408
14,2.75488386109,1.28441769559,98.4608272586,2.40723388535,2.34974053603,142.605616749
15,2.74876816926,1.35911995225,136.094914698,2.41944439204,2.4578491061,179.874002695
16,2.72310538588,1.3518519254,158.745400222,2.39662405547,2.45220862737,203.155602408
17,2.7445672022,1.3068057446,232.687559776,2.46195057018,2.41599629994,277.097761962
18,2.7445672022,1.3068057446,232.687559776,2.47741532938,2.42201400126,277.097761962
19,2.7445672022,1.3068057446,232.687559776,2.36169364631,2.37437697282,277.097761962
20,2.78417983857,1.33927612271,278.476256454,2.45793047612,2.44414277127,322.88645864
21,2.76019094158,1.36313106064,306.173104967,2.43289745358,2.46843535219,350.583307153
22,2.76019094158,1.36313106064,306.173104967,2.43093293854,2.44430698015,350.583307153
23,2.75384333448,1.30836804736,338.877705702,2.4217196961,2.41588732834,350.583307153
24,2.71125795625,1.26270937368,88.6424598917,2.37799401489,2.35326385178,133.052662078
25,2.75923241232,1.32052364692,112.581783529,2.40691062703,2.34948959139,156.991985715
26,2.75923241232,1.32052364692,112.581783529,2.41162922604,2.37231347889,156.991985715
27,2.76497338477,1.25010531402,159.427497112,2.43783978606,2.35125384089,156.991985715
28,2.74181819625,1.174921952,211.492068306,2.33960838281,2.16624625705,255.902270493
29,2.64722521516,0.914734759947,198.930582732,2.31955480866,2.01999973625,243.340784918
