Update,AvgX,AvgZ,AvgAngle,RobotX,RobotZ,RobotAngle
1,0.034673537942,-0.199186987806,198.422918094,-0.010220250574,0.295080753465,77.1400445741
2,0.493610882818,0.464508639865,218.350351168,0.830960601769,1.29531935342,42.377659903
3,0.466385818944,0.177358520979,232.850678742,0.88473151715,1.39052209619,41.2012674657
4,0.681597158114,0.535425942746,202.381385571,0.986964986932,1.53239415944,36.8908736896
5,0.65502520705,1.29268652516,230.207094916,1.23644239939,1.64218183825,37.6250818711
6,0.535840047089,0.120991567619,203.251505061,1.30551928079,1.72208230507,36.7038279754
7,0.406844094992,0.575995459422,193.837450477,1.58407794467,1.8817759555,27.9023868866
8,0.486907544771,0.139987901714,181.138744472,1.70608334768,1.9825228624,32.997129606
9,0.582516864619,1.02311967799,220.540373042,1.81204723613,2.05947603188,34.2831490803
10,1.1345683753,0.513679894962,237.337061511,2.03802403728,2.25109855632,42.0624481214
11,1.22480145905,0.780962442146,232.146918405,2.12389211097,2.23749441737,37.3656110686
12,1.59293525589,0.236305504561,246.928045656,2.25604545455,2.39587041007,20.6688229598
13,1.96585014331,0.316276267043,164.139608652,2.20289879633,2.35547089022,130.135889608
14,2.39224152896,0.941416292188,235.810830891,2.23746332628,2.37163966673,158.027882305
15,2.33932781154,1.1952617091,239.706263927,2.23716361042,2.37728806383,158.027882305
16,2.3611803772,0.697354541154,201.702315137,2.24308911346,2.4704272384,158.027882305
17,2.57935218017,0.108988127301,240.808572202,2.26358641748,2.35020934317,206.172762
18,2.1816975024,0.349135655237,216.887348172,2.29432076743,2.36508209388,231.396918522
19,1.92834595482,0.653677274875,236.475649952,2.20854820112,2.20667939791,266.563256173
20,1.99778367587,-0.1355091407,237.97483504,2.2527645617,1.6216198142,258.559265249
21,1.7871960148,-0.0793581359726,219.118390287,2.2054300465,1.60121382887,258.559265249
22,2.07852236068,-0.352329161898,198.560874077,2.14873059425,1.39853068667,241.407194641
23,1.90520320144,0.0699099020021,129.217711956,1.96085917123,1.14601499557,233.428927907
24,1.72828560852,-0.739420676945,205.651025445,1.85496031494,1.01230781158,228.388919422
25,1.47233026341,-0.522285448283,196.160234869,1.87572652412,0.9851869314,228.388919422
26,1.45995380161,-0.511609709953,195.683254715,1.86525349461,0.986913360396,228.388919422
27,1.29873825397,-0.734757570645,184.6343129,1.77837621139,0.916768170622,217.339977607
28,1.29873825397,-0.734757570645,184.6343129,1.74143863091,0.911071627716,217.339977607
29,1.07590701403,-0.851491899053,187.644706931,1.5732230041,0.791482868711,220.350371638
30,1.07590701403,-0.851491899053,187.644706931,1.55696073362,0.808668308036,220.350371638
31,0.994126557006,-0.940686421247,191.688092626,1.40655748641,0.559837950801,224.393757333
32,0.994126557006,-0.940686421247,191.688092626,1.38371431406,0.577385169363,224.393757333
33,0.818257018809,-1.13632365828,182.445546339,1.23317816837,0.536487530683,215.151211046
34,0.711632893669,-1.19029977411,184.061831682,1.18109882652,0.461023370737,216.76749639
35,0.711632893669,-1.19029977411,184.061831682,1.08082024399,0.384860240026,216.76749639
36,0.503417922714,-1.30486087502,187.470901842,0.983620656498,0.248448578436,220.176566549
37,0.503417922714,-1.30486087502,187.470901842,0.976368847405,0.256916480055,220.176566549
38,0.503417922714,-1.30486087502,187.470901842,0.921244481147,0.268389012085,220.176566549
39,0.337016952826,-1.50761202354,177.916686699,0.805550961833,0.144651505908,210.622351406
40,0.337016952826,-1.50761202354,177.916686699,0.745615339174,0.151941070858,210.622351406
41,0.234920550055,-1.5244669939,179.673783053,0.704258117371,0.128759255388,212.37944776
42,0.0209870250937,-1.6731342136,176.454108422,0.486822794709,-0.0215110080765,209.15977313
43,0.0209870250937,-1.6731342136,176.454108422,0.450334795727,0.0103946824334,209.15977313
44,-0.186398726492,-1.76538423233,176.654934179,0.277637822213,-0.11056223858,209.360598887
45,-0.301430999714,-1.84791922808,183.658734549,0.16213894657,-0.244245907086,216.364399256
46,-0.301430999714,-1.84791922808,183.658734549,0.0846427320622,-0.311224160231,216.364399256
47,-0.301430999714,-1.84791922808,183.658734549,0.00428362893066,-0.305862700302,216.364399256
48,-0.503345610864,-1.99747868532,172.490934293,-0.0527992122606,-0.345898581932,205.196599
49,-0.503345610864,-1.99747868532,172.490934293,-0.0930571903682,-0.345579460766,205.196599
50,-0.503345610864,-1.99747868532,172.490934293,-0.0968978245455,-0.352642882692,205.196599
51,-0.618822197376,-2.02784230355,174.900433497,-0.163764784411,-0.359094511445,207.606098205
52,-0.618822197376,-2.02784230355,174.900433497,-0.177658447118,-0.357923223566,207.606098205
53,-0.84190735155,-2.10864721925,175.822102953,-0.372775697523,-0.455175322689,208.52776766
54,-0.84190735155,-2.10864721925,175.822102953,-0.373980944349,-0.470700003328,208.52776766
55,-1.03859511836,-2.29617774913,177.023909629,-0.574946358944,-0.641342974333,209.729574336
56,-1.03859511836,-2.29617774913,177.023909629,-0.621937585778,-0.625710402602,209.729574336
57,-1.14729273001,-2.31252658847,178.239523437,-0.679249915429,-0.65845804198,210.945188144
58,-1.14729273001,-2.31252658847,178.239523437,-0.873741467765,-0.801103753112,210.945188144
59,-1.35704132564,-2.45144276078,174.855324613,-0.88115542918,-0.799897926424,207.56098932
60,-1.35704132564,-2.45144276078,174.855324613,-0.89590120849,-0.799755982663,207.56098932
61,-1.58309031197,-2.52933505428,175.719594992,-1.11807472093,-0.87434000248,207.56098932
