Update,AvgX,AvgZ,AvgAngle,RobotX,RobotZ,RobotAngle
1,0.0413976276846,-0.00773482800742,188.299135339,-0.000857440822273,-8.89512026601e-05,0
2,0.108901296904,0.411520810944,207.994493171,2.95316291205e-05,-0.00351955415231,0
3,0.275489539446,0.725217220515,219.120511332,0.268989435672,0.0452754356219,11.7236713089
4,0.510889543387,0.545745451187,213.681649757,0.512584226142,0.0945924348722,6.32289219593
5,0.70834583069,0.619999599917,238.885045252,0.59977012891,0.126811228119,6.91339974654
6,0.871603041567,0.642671359328,242.336032463,0.863739189861,0.09079800938,3.71932322631
7,1.14639304441,0.513686072961,255.618801694,1.06800886591,0.120015103512,1.00478214555
8,1.45037237475,0.291055503928,284.4289164,1.22418284156,0.14103587404,356.903328875
9,1.71226434828,0.00732388252087,261.44448798,1.48666474347,0.114142262423,343.904795737
10,1.70979431958,0.018247246803,282.865274824,1.59051462392,0.0407181785311,343.904795737
11,1.80725839712,-0.232978788163,265.945206215,1.57691258435,0.0657226647953,342.119676146
12,1.78468862268,-0.256219569129,274.49383562,1.6964643333,0.0331865052049,342.119676146
13,1.99458304165,-0.448376593428,265.509117668,1.79148062794,-0.0186274373386,337.639921033
14,1.97714699145,-0.37462284679,272.909930555,1.87771798591,0.00475075175939,337.639921033
15,1.93238826021,-0.215139970782,306.638368953,1.88156892501,-0.058614700622,337.639921033
16,2.21531185006,-0.20263940807,293.74118312,2.06270505594,-0.167071988443,320.865165532
17,2.25960022125,-0.361787614093,293.073481016,2.12238174648,-0.173103792949,321.935238293
18,2.47147366846,-0.475695920807,298.743763219,2.31445252786,-0.343613651172,311.158368563
19,2.60573297448,-0.507483441531,294.834421267,2.42655278508,-0.542152815102,309.325164709
20,2.74753506665,-0.376663357974,293.045139374,2.5188040723,-0.625168952424,309.263318345
21,3.04187682952,-0.152627928932,281.713977633,2.69452589234,-0.84564339048,300.195276407
22,2.86838926809,-1.02804352354,289.363536342,2.73110295967,-0.946007662376,303.336078674
23,3.00339263718,-1.24556952163,297.53284313,2.87065857269,-1.15427418212,311.793083262
24,3.17204932715,-1.43438085471,289.519466532,3.04564701994,-1.32905565061,311.793083262
25,3.23698942083,-1.50494106457,291.613931023,3.10696207253,-1.40570005104,306.098000143
26,3.33972111468,-1.75182227082,287.448670679,3.20540297362,-1.65579163595,302.057980728
27,3.46494128127,-1.89401617951,292.005721479,3.33978234046,-1.79959351562,306.615057182
28,3.59989317065,-2.02086008026,289.827568301,3.46877945768,-1.92983228016,304.436954506
29,3.68852668461,-2.28301197973,292.699606573,3.57934600346,-2.17463098557,307.308931043
30,3.85264696711,-2.48995039102,14.1567319935,3.70199243616,-2.35206346307,28.7724258289
31,3.85348031104,-2.49065468011,14.1495286927,3.78264119026,-2.43799067521,28.7724258289
32,3.80580883367,-2.46841514853,59.635351512,3.67835817343,-2.37187727922,74.2474602962
33,3.8866074764,-2.27655203256,46.8136268308,3.76067212333,-2.18244551596,61.4228454005
34,3.88609835655,-2.27612175696,46.8180275869,3.76276911516,-2.18109258138,61.4228454005
35,3.88609835655,-2.27612175696,46.8180275869,3.80798990865,-2.16737004984,61.4228454005
36,4.04795531756,-2.20337839343,51.4573698551,3.92264737171,-2.10570770119,66.0621876687
37,4.04795531756,-2.20337839343,51.4573698551,3.92055912034,-2.10411409648,66.0621876687
