Update,AvgX,AvgZ,AvgAngle,RobotX,RobotZ,RobotAngle
1,-0.11171791984,0.251875875141,177.963113595,0.1666149541,0.250395357389,42.4050458932
2,-0.108504524272,0.123142540025,175.535375091,0.185948055433,0.229992750184,42.4050458932
3,-0.0128375756467,-0.113545135087,149.954167345,0.257038372128,0.188823716866,42.4050458932
4,0.0879936312644,-0.211502220106,160.670919925,0.298506659451,0.272191764656,28.2951310579
5,-0.226722613635,-0.801040034364,155.182031335,0.351534043953,0.249160170774,28.2951310579
6,-0.0412238763112,-0.348524909385,181.809224822,0.415699928438,0.31166919633,29.6131008035
7,-0.183144080485,-0.787585716769,179.467881026,0.447936998419,0.304989600991,29.6131008035
8,0.205884137511,0.634352329788,206.272907273,0.634848737006,0.405785295199,30.5657715047
9,0.649483102469,1.64595839702,228.834672882,0.656012187054,0.476701403803,30.5657715047
10,0.932687150597,1.23357625475,224.687815093,0.844054255533,0.548483823268,34.647881589
11,1.28841066186,1.12434402731,221.990322495,0.91487725371,0.556942940674,32.8809546599
12,0.902933931527,0.0219428743652,199.856352591,1.11224800467,0.719237347501,35.2848357236
13,0.804880649069,-0.48677862495,184.739203021,1.32468293063,0.865325189993,32.9551013581
14,0.797104259317,-0.663095786245,179.137497573,1.37652468718,0.933146184422,34.2184048997
15,1.85697941332,0.0418029616906,167.230925256,1.60993096694,1.04982558671,30.4154407027
16,2.2276020419,0.154226611038,141.179577702,1.81027965254,1.18467379146,31.5118433201
17,2.08163921236,0.421687362864,175.374150162,1.91642822328,1.2747856299,31.2180162369
18,3.08722829557,0.0683255620502,113.234983927,2.12863608775,1.33907313845,14.0623031825
19,3.2635683072,-0.435124209918,85.7793712413,2.16286268425,1.42666233793,14.0623031825
20,3.36822044653,-0.617413522969,81.5826655121,2.22571671804,1.36065012048,13.8957248466
21,3.67720337915,-0.376896450329,80.4991709937,2.65316434719,1.43432250324,13.8572698876
22,3.81516068908,-0.568859399416,40.8674784922,2.75048683966,1.48997773901,19.5288190943
23,3.86964308848,-0.440977842473,109.85916995,2.85304098672,1.51737947964,14.6204245984
24,4.55879633831,-0.0895495995681,49.5031087209,3.45078738291,1.73845358992,20.7829345495
25,4.6864273975,-0.332043745226,41.1437081967,3.61871595634,1.83627814887,23.2738053213
26,5.0018117291,-0.444496993246,112.893144642,3.83789278161,1.89007071288,123.818928963
27,4.89002119908,-0.370847123116,132.602361879,3.76379244349,2.02704006302,142.405333551
28,4.51470597636,-0.0628307577046,154.60153103,3.44493679603,2.35682229577,160.958725536
29,4.49949225332,-0.14920445399,183.140787648,3.43656513412,2.39114278463,191.256324683
30,4.15648505401,-0.798441207992,225.717950022,3.10040002286,1.75512712333,235.948608983
31,4.11964986039,-0.960379844596,218.373968359,3.03946520156,1.73638484712,231.014811255
32,3.95878687139,-1.19522676947,215.808025599,2.90782286306,1.55890114604,230.243444799
33,3.95467778275,-1.26674832638,213.663541557,2.82808381809,1.39421669796,230.243444799
34,3.82642442577,-1.4630864913,209.189139898,2.77500301957,1.3184991897,224.460124557
35,3.75020494184,-1.53759785832,206.846903725,2.69621798428,1.25242529796,222.231335332
36,3.74900541787,-1.55847641059,206.220886562,2.70408413175,1.24328292819,222.231335332
37,3.74734810515,-1.58732309566,205.355954946,2.69323253781,1.24165285239,222.231335332
38,3.51316037044,-1.69554884682,200.818723244,2.4686608759,1.11352639913,217.085720727
39,3.51262093641,-1.70493807273,200.537199099,2.4535538805,1.04675576892,217.085720727
40,3.35205548274,-1.86927862042,201.539767916,2.30936947449,0.983294323162,218.999804359
41,3.35057714038,-1.89501020153,200.768238779,2.32455874844,0.98327031571,218.999804359
42,3.25236855291,-1.95069367518,201.333529704,2.20722147942,0.922812540458,219.458845274
43,3.25279749578,-1.94322762498,201.557389841,2.21112319726,0.905737906102,219.458845274
44,3.07096053847,-2.11052536107,195.420802321,2.0295565958,0.718923028869,212.78475954
45,2.94551868217,-2.2090080377,195.888741816,1.90116764408,0.658660179638,213.77297381
