Update,AvgX,AvgZ,AvgAngle,RobotX,RobotZ,RobotAngle
1,0.164013691509,0.0941973782627,190.812212296,-0.000709207918102,-0.000712036783163,0
2,0.310273651323,-0.0771913049508,189.803559385,-0.00016950235923,-0.00277761452553,0
3,0.556542682169,-0.0966695541067,191.097269629,0.274496160602,0.0339415831446,3.46599699374
4,0.937758036005,-0.302449214022,188.088355158,0.512194897193,0.0431573944862,353.988514235
5,1.13692209941,-0.246052943226,182.16629532,0.605575910694,0.0473393805999,353.281965933
6,1.11344381127,-0.484096643797,176.386842383,0.606535507536,0.053975192594,353.281965933
7,1.38471134431,-0.348570574843,200.332289024,0.857138602517,-0.0426566521807,347.634879869
8,1.57919386567,-0.259562184473,216.557307762,1.05254461138,-0.0508373450344,348.741853355
9,1.78714942908,-0.538303895775,192.253156887,1.24499167746,-0.0425967508705,340.636093077
10,1.6528866718,-0.124231080653,240.535074475,1.35524416296,-0.0992207762583,340.636093077
11,1.91767510965,-0.391971533828,249.157872433,1.50512440153,-0.196156386688,331.518990373
12,1.73661966847,0.0803585171891,286.682150126,1.55152211335,-0.213599491053,331.518990373
13,2.03530151715,0.204952604305,274.206042473,1.59418376052,-0.249399957012,325.272200661
14,2.18639135298,0.762745197968,291.28016286,1.80454285188,-0.392053556269,306.579441643
15,2.28310173255,0.842833437192,287.349391145,1.92282731463,-0.582212031124,305.759481188
16,2.42487013823,0.335923551917,292.671999356,2.02731953325,-0.690076485088,308.140489695
17,2.62339010893,0.625903723574,282.442698451,2.18791945857,-0.89399882915,302.852046003
18,2.68774408501,0.201689772865,287.073153884,2.23006763389,-1.00492916252,304.912606593
19,2.55935723775,-0.496283090415,305.139082502,2.39091976889,-1.22134263972,309.578868865
20,2.64108067185,-0.926940008482,302.978111728,2.52579363844,-1.46854258244,303.050581665
21,2.67232829436,-1.0686274357,300.464468563,2.59432907135,-1.54991292645,299.259826382
22,2.81872659779,-1.28371048089,294.968382526,2.81267388979,-1.84683194332,294.139046424
23,2.86070670505,-1.45056713241,301.802935114,2.81946490382,-1.92300818631,300.765483573
24,2.94600613939,-1.65661175016,302.846952249,2.98131983426,-2.10540687053,301.644761038
25,3.16318834951,-1.93869275902,301.163903544,3.08222168924,-2.39253694569,299.819803771
26,3.10703834819,-2.01512299639,340.148879915,3.06306144356,-2.45592771756,338.704384839
27,3.13739028037,-2.02646426017,9.49210162251,3.09171277598,-2.42042564491,5.78488612932
28,3.13283034389,-2.04248055514,9.27292910709,3.08191614356,-2.39530582308,5.78488612932
29,3.12313634335,-2.07643921035,9.66550589595,3.12801556662,-2.44395468055,5.78488612932
30,3.07089610044,-1.98372875299,57.6709116046,3.04288697528,-2.36602490246,55.3681554786
31,3.07127397625,-1.98423202734,57.6832069222,3.03671035638,-2.36386017255,55.3681554786
32,3.19524259481,-1.87611302402,64.4676910438,3.16572333544,-2.24370831324,61.770309135
33,3.18825399869,-1.91623295242,65.0706609468,3.16829226139,-2.22016596551,61.770309135
34,3.33469608386,-1.69397512512,52.0274831629,3.30951703401,-2.01175899379,48.5786738968
35,3.31844907684,-1.76569161034,53.3006486196,3.33275572362,-2.00689149655,48.5786738968
36,3.40292503356,-1.6755068671,52.6559913781,3.38406264339,-1.91857544866,48.0865898883
37,3.38844150714,-1.742936035,53.804251784,3.40415887967,-1.92708133395,48.0865898883
38,3.55498208985,-1.5388336295,46.1410936346,3.5669143848,-1.72173818311,40.3930446645
39,3.54224323125,-1.59161606622,47.1021437704,3.56146709032,-1.71528469113,40.3930446645
40,3.53883592923,-1.60573394826,47.3591988306,3.6334382699,-1.71399879351,40.3930446645
41,3.65460801199,-1.54625578219,44.3453555401,3.68204152743,-1.64388298987,37.1280809548
42,3.82331970022,-1.4303560315,41.8945845566,3.8473471983,-1.51209034726,34.3608770743
43,3.81147626149,-1.47942836796,42.7880820635,3.896203915,-1.51077836166,34.3608770743
44,3.80309114488,-1.51417142466,43.4206754305,3.82955368636,-1.48773529135,34.3608770743
45,3.79452472656,-1.50454549871,67.7256315989,3.87928520425,-1.51544289815,58.5860755367
46,3.79021246943,-1.52241298952,68.0509586497,3.9094826846,-1.53345546915,58.5860755367
47,3.80535767713,-1.5184780015,98.2439229151,3.86266964284,-1.49943620707,88.8942251804
48,3.80499381472,-1.51998563617,98.2713735709,3.91712358676,-1.49975109337,88.8942251804
49,3.82361238404,-1.49986693499,140.52012743,3.8199009786,-1.54565240368,131.164438467
50,3.82190425067,-1.50694444833,140.648993121,3.82162823298,-1.54290189608,131.164438467
51,3.70180157929,-1.44507487391,158.405641755,3.70593937707,-1.45679842381,149.099917103
52,3.55813900958,-1.35338168135,152.315176029,3.46213371719,-1.2522902576,143.273451611
53,3.3883721309,-1.25149774966,150.117356903,3.3087136704,-1.12025364875,141.128188522
54,3.23373125959,-1.04712861954,145.9395255,3.23706591058,-1.0486607476,136.921682417
55,3.15924504005,-0.984572784851,145.82610336,3.21564297734,-0.975780814835,136.654926402
56,2.95393267632,-0.836191204169,145.808366998,3.01529402849,-0.822134516096,136.508988639
57,2.76796084631,-0.651510928248,138.471885072,2.83588661249,-0.631391604647,128.962195986
58,2.69961621467,-0.578880502892,135.244650966,2.78949702644,-0.498723873754,125.661938602
59,2.57683094776,-0.391023099523,130.443093579,2.59138250302,-0.340760354442,120.863321832
60,2.46619315436,-0.244752991784,132.276182543,2.47076780626,-0.158114259672,122.684016487
61,2.33348262498,-0.1153771826,130.135318832,2.41023463219,-0.0130615108922,120.487804266
62,2.24497625038,0.161026148143,135.166818679,2.29794260428,0.194990423119,125.589142562
63,2.19605499454,0.249858851366,131.290133392,2.25887633327,0.277148245231,121.779504254
64,2.01210924652,0.447702915967,125.590806365,2.06749219307,0.474566136773,115.985866561
65,1.94799947582,0.704293534454,129.297723131,2.00995877815,0.73847277118,119.667110584
