Update,AvgX,AvgZ,AvgAngle,RobotX,RobotZ,RobotAngle
1,-0.136796407272,-0.0840507799147,186.274719199,0.00801099316018,0.126225212432,90.12306032
2,0.435785837735,0.919004136141,189.393061963,0.723339129661,1.29267796789,48.4603303908
3,0.411742377818,0.749452075709,187.296984349,0.712041045444,1.3253435041,36.2853491324
4,0.474874487612,0.585412163705,191.237141949,0.78777739524,1.39876343288,34.1005540707
5,0.536932628191,0.935101750317,182.762272201,1.01380814294,1.50364479338,28.3236340224
6,0.847634841936,0.260546462642,192.32661824,1.20868428766,1.58778850907,33.2693417949
7,0.679576480148,1.23018900267,181.67148514,1.31740908797,1.72293981941,33.4932239176
8,0.84578946473,0.888228717468,185.566969502,1.57532867427,1.8195170012,36.3021083726
9,0.738046888955,0.880211986208,188.317601855,1.68234157782,1.93934400066,37.3715957118
10,1.28907914068,1.42536826781,205.43900253,1.86080227734,2.0851095771,33.6328731596
11,1.60054075972,1.7602062742,219.766905388,2.08696700309,2.18940553731,34.7133755352
12,1.94192921613,2.24026804358,230.409408418,2.18406138131,2.34020491389,36.9825938792
13,2.19867968884,2.60086325498,230.393464502,2.26946913497,2.32987650554,32.9812060087
14,2.52974949208,2.37031086423,198.127694096,2.19930107809,2.32009491214,106.500436376
15,2.37125197788,3.10850095935,147.52740347,2.22736311704,2.35731945764,144.094365162
16,2.25780941826,3.31707835508,115.903640942,2.16092402864,2.29817402004,134.76794357
17,2.72144114568,4.62365258543,231.217101306,2.19198182957,2.28347888379,134.76794357
18,2.69928554568,5.02342317244,277.39974761,2.19054074117,2.29302956448,134.76794357
19,2.59102634981,4.28202524756,274.395760624,2.19300905388,2.31878611643,177.18580986
20,2.55167006522,4.09181501087,287.229242527,2.19626274437,2.40486515042,177.18580986
21,2.32234164979,2.70526511165,283.385300154,2.20651226133,2.32644262162,207.333301217
22,2.64514732184,4.7493215907,332.306987317,2.16870363924,2.39767921599,207.333301217
23,2.15363767342,2.12524437756,141.790775604,2.07096666495,2.19289235223,237.513413954
24,2.59501845262,4.898791868,27.4618854085,2.05984622027,2.20629218591,233.777812456
25,2.6184328961,5.07958296366,19.5765676548,2.09112226164,2.10961387464,233.777812456
26,2.60334012533,4.9639391543,25.3348751881,2.06704954412,2.11126998703,233.777812456
27,2.16384834556,3.58917766156,66.8979330208,1.93154984245,2.03835268232,228.687280043
28,1.43143776809,1.13004091999,145.444920468,1.92942323761,2.03980738778,228.687280043
29,1.97566901506,3.33071346686,298.936700182,1.73085268193,1.81523326294,218.437711751
30,1.43078111611,1.22552271508,241.289075393,1.70346046908,1.76476292092,215.290796987
31,1.9920645682,3.52912468298,314.053529495,1.53729314416,1.65571925719,215.290796987
32,1.16268623774,0.549587465517,227.56500592,1.48679678139,1.62158854856,207.046965954
33,1.07363474208,1.11726501008,247.309502452,1.29267524635,1.53981602905,207.751407838
34,0.903079572115,0.2202941136,228.377387413,1.29677696129,1.53753195571,207.751407838
35,0.780623209323,0.0289085270101,224.9850247,1.22668827455,1.47126813215,207.767785852
36,0.625043236679,-1.12054285574,201.960966977,1.0539820687,1.36342004753,207.767785852
37,0.476504142984,-1.18870932413,201.602127079,1.01934370192,1.37078411133,202.030628513
38,0.305742308836,-1.58568458754,183.970235999,0.968161492353,1.35433801387,202.030628513
39,0.348661211203,-1.01118202355,214.373071212,0.805235892288,1.30401077261,205.005665898
40,0.0463700741315,-1.49292343922,201.258182492,0.689938614757,1.24361909733,211.280351882
41,-0.234833793309,-1.77290278926,188.98899561,0.48881699408,1.08984844718,206.172666922
42,-0.59940243572,-2.22918326025,167.84912591,0.365809477846,1.05689486438,210.373205576
43,-0.775121985362,-2.44752428723,167.71511638,0.184491546023,0.93862335097,209.839521238
44,-0.924922894751,-2.83607598404,151.530663691,0.170334804376,0.937918278797,209.839521238
45,-0.941236053654,-2.94215684985,149.225154654,0.0340214927114,0.862610847285,209.839521238
46,-1.2695450598,-3.28835969447,142.789357993,-0.0632423698423,0.78911021984,213.845848136
47,-1.37770568887,-3.36543311451,139.158057455,-0.139528949417,0.802920705076,212.789508516
48,-1.5543889328,-3.5212286121,140.089658541,-0.330813152597,0.607535945802,211.487704425
49,-1.56955282038,-3.55399394069,138.50727593,-0.349523414506,0.610718872785,211.487704425
50,-1.55804423803,-3.53019524654,139.699121263,-0.412570444454,0.584891574391,211.487704425
51,-1.82190372034,-3.67792626577,141.766917085,-0.578942414046,0.515420267716,216.168126592
52,-1.82780260105,-3.69012461074,141.156020519,-0.569576348471,0.517704646402,216.168126592
53,-1.88213807892,-3.79118870396,140.575560812,-0.66516258616,0.434679528189,215.86706929
54,-1.88607700907,-3.79933405072,140.167639544,-0.740863031073,0.283330330814,215.86706929
55,-2.09121088152,-3.94991321257,142.372298029,-0.831780593863,0.270359782725,218.065329043
56,-2.21378750271,-4.05192748521,137.590365673,-0.954015581981,0.169681285639,213.515357354
57,-2.35879370034,-4.16261838974,138.264076206,-1.10375193257,0.0699705348904,214.189067887
58,-2.35879370034,-4.16261838974,138.264076206,-1.09416955959,0.0353902549761,214.189067887
59,-2.58341941008,-4.28516709841,131.167573669,-1.35471890569,-0.0359400363789,207.09256535
60,-2.58341941008,-4.28516709841,131.167573669,-1.35719760269,-0.0486203297593,207.09256535
61,-2.67891774941,-4.32121787179,132.655680503,-1.41870729207,-0.100135945128,208.580672184
62,-2.67891774941,-4.32121787179,132.655680503,-1.45023148995,-0.0931152084011,208.580672184
63,-2.90060258386,-4.41147288207,133.558260302,-1.63902191609,-0.184582332982,209.483251983
64,-2.90060258386,-4.41147288207,133.558260302,-1.64052887687,-0.187954530783,209.483251983
65,-3.10350346952,-4.58139044084,135.671936923,-1.84879354156,-0.347572611412,211.596928604
66,-3.19476111942,-4.60046994189,135.923222157,-1.93206518806,-0.373587345323,211.848213838
67,-3.36619944797,-4.77212573634,127.646829729,-2.10846222816,-0.54713202456,203.57182141
68,-3.36619944797,-4.77212573634,127.646829729,-2.17477975757,-0.511580634369,203.57182141
69,-3.63894439926,-4.81104613083,130.076020691,-2.37954044966,-0.587241296347,206.001012372
70,-3.63894439926,-4.81104613083,130.076020691,-2.37752771286,-0.592537764325,206.001012372
71,-3.73347199278,-4.85941869236,132.576993196,-2.47189569545,-0.643443532034,208.501984877
72,-3.73347199278,-4.85941869236,132.576993196,-2.4850932106,-0.734738300721,208.501984877
73,-3.73347199278,-4.85941869236,132.576993196,-2.5973717679,-0.772685178095,208.501984877
74,-3.94035908888,-5.04052234944,124.95684259,-2.69278638984,-0.81268917732,200.881834271
75,-3.94035908888,-5.04052234944,124.95684259,-2.74282441845,-0.803108678695,200.881834271
