Update,AvgX,AvgZ,AvgAngle,RobotX,RobotZ,RobotAngle
1,0.00808078648729,0.294785914325,191.657432431,-0.0127859397865,0.291178392233,89.3469954956
2,0.239287268201,1.66250054026,182.352841529,0.704899671946,1.71695726439,41.5905262304
3,0.247282224436,1.73010451666,181.303066293,0.912278086808,1.77288376869,32.2222488216
4,0.711327907551,2.1100146112,195.217143691,0.983721783703,1.7916291229,27.5131818148
5,0.927276664085,2.04279457538,204.567585236,1.18960953687,1.95837405897,22.3447124489
6,1.28600785525,3.11350631476,212.462674396,1.41543462589,2.03560752008,25.769891552
7,1.48262794919,3.66759410119,216.888541594,1.48076186887,2.09977617196,24.7664613776
8,1.7769135143,4.50958253536,227.604223838,1.70867472941,2.17580544011,24.4562811434
9,2.13069956441,4.88496794803,242.121787364,1.91372920054,2.26935849087,29.3416429368
10,2.2643232015,5.21658181276,246.340271858,1.92165189146,2.25468413793,29.6445076678
11,2.39836218788,5.21519054757,246.950224018,2.07921922084,2.3826550066,29.3325128022
12,2.71302536576,5.39592365893,245.235310064,2.11089630047,2.37430429603,26.510713862
13,2.59509688934,4.33799700646,83.756200851,2.13227427502,2.45921369268,133.880158152
14,2.5828238705,3.71656801026,99.6668525452,2.07309886059,2.36204807103,155.632909461
15,1.16924744447,3.05149789224,206.316207005,2.09486828454,2.45910189525,155.632909461
16,0.251594934015,2.38372756537,258.533355696,2.1010036822,2.35507894934,197.158415179
17,0.0447541695211,2.15788270285,46.9575421987,2.13448781201,2.36233271331,224.074163084
18,0.471855050995,1.31178618033,60.9720037361,2.13287839522,2.36377544327,224.074163084
19,0.694376782979,0.544054985088,108.979079354,2.07998152193,1.82236720395,260.791990885
20,1.85821810846,-1.34082867495,150.306531879,2.0023821317,1.69335809266,253.808698615
21,1.63250394792,-0.493388903317,140.086451551,1.96643466616,1.59636971836,251.29344198
22,1.56623939669,-0.994536218008,133.782118589,1.88034483917,1.38140736952,243.968859671
23,1.99557639309,-2.01108021622,153.641060728,1.79460449094,1.12372946558,242.872630104
24,1.88454244215,-2.02978542765,151.630678535,1.70737235836,1.12153658755,242.383796186
25,1.83420075121,-2.55617886212,141.761309972,1.68980793204,0.930594609122,234.293867992
26,1.80596953636,-2.9262115497,141.239283652,1.56748387822,0.750844889124,229.29859132
27,1.31138623354,-2.06281176214,120.762605042,1.3170642037,0.509503009088,219.886589051
28,1.36650174755,-0.46638064771,123.389290843,1.2962542041,0.504328936645,219.886589051
29,1.32112032411,0.398717449804,122.297191002,1.26238456508,0.527444814261,219.886589051
30,1.14739644147,0.468865294733,167.033167647,1.17914245315,0.377262784816,217.210837067
31,1.29977670588,0.4930261736,157.112852913,1.12352155355,0.365216770485,217.210837067
32,1.31600701828,0.446437909749,145.142479325,1.00425602781,0.332540724907,216.687793148
33,1.36540840184,0.365199848879,141.197920079,0.921657924057,0.252639597928,216.250834819
34,1.32607654408,0.376832046692,143.42899064,0.915524073898,0.17179337692,216.250834819
35,1.18463926102,0.238442043153,130.022040911,0.750346952093,0.118916691668,206.264761881
36,1.00382000809,0.141762008272,128.754707707,0.562261895084,0.0379940334989,206.851601453
37,1.00225061505,0.167890164205,128.920939465,0.581346324536,0.0416136916287,207.145704109
38,0.831514174529,0.039977949966,128.506685143,0.413258275147,-0.0833791651813,206.748883984
39,0.832839675069,0.0370830769309,128.687623824,0.256945637024,-0.138490995293,206.748883984
40,0.654049531007,-0.0427790412806,114.283598074,0.240952981221,-0.174464290468,192.408371751
